frame,value
0,1
0,1
0,1
0,1
0.000783,1
0.000783,1
0.001332,1
0.001332,1
0.001332,1
0.002316,1
0.002316,1
0.00331,1
0.00331,1
0.003885,1
0.003885,1
0.004588,1
0.004588,1
0.005362,1
0.005362,1
0.005362,1
0.005891,1
0.005891,1
0.005891,1
0.006411,1
0.006411,1
0.006411,1
0.006936,1
0.006936,1
0.006936,1
0.007526,1
0.007526,1
0.007526,1
0.007526,1
0.008284,1
0.008284,1
0.008284,1
0.008876,1
0.008876,1
0.008876,1
0.009436,1
0.009436,1
0.009436,1
0.009436,1
0.010605,1
0.010605,1
0.010605,1
0.011228,1
0.011228,1
0.011228,1
0.011228,1
0.012102,1
0.012102,1
0.012102,1
0.012102,1
0.013216,1
0.013216,1
0.013216,1
0.013216,1
0.013878,1
0.013878,1
0.013878,1
0.014456,1
0.014456,1
0.014456,1
0.014456,1
0.015503,1
0.015503,1
0.015503,1
0.016068,1
0.016068,1
0.016068,1
0.016068,1
0.016701,1
0.016701,1
0.016701,1
0.016701,1
0.017372,1
0.017372,1
0.017372,1
0.017954,1
0.017954,1
0.017954,1
0.017954,1
0.018578,1
0.018578,1
0.019146,1
0.019146,1
0.019724,1
0.019724,1
0.019724,1
0.019724,1
0.020479,1
0.020479,1
0.020479,1
0.021012,1
0.021012,1
0.021012,1
0.021579,1
0.021579,1
0.021579,1
0.021579,1
0.022381,1
0.022381,1
0.022381,1
0.022956,1
0.022956,1
0.022956,1
0.022956,1
0.023775,1
0.023775,1
0.023775,1
0.023775,1
0.023775,1
0.024538,1
0.024538,1
0.024538,1
0.024538,1
0.024538,1
0.024538,1
0.02526,1
0.02526,1
0.02526,1
0.025843,1
0.025843,1
0.025843,1
0.025843,1
0.025843,1
0.026479,1
0.026479,1
0.026479,1
0.026479,1
0.027033,1
0.027033,1
0.027033,1
0.027591,1
0.027591,1
0.027591,1
0.027591,1
0.028562,1
0.028562,1
0.028562,1
0.028562,1
0.029123,1
0.029123,1
0.029123,1
0.029123,1
0.029678,1
0.029678,1
0.029678,1
0.029678,1
0.030197,1
0.030197,1
0.030197,1
0.030197,1
0.030714,1
0.030714,1
0.030714,1
0.030714,1
0.030714,1
0.031426,1
0.031426,1
0.032011,1
0.032011,1
0.032011,1
0.03257,1
0.03257,1
0.03257,1
0.03257,1
0.033176,1
0.033176,1
0.033176,1
0.033176,1
0.033176,1
0.033877,1
0.033877,1
0.033877,1
0.033877,1
0.034711,1
0.034711,1
0.034711,1
0.034711,1
0.035562,1
0.035562,1
0.035562,1
0.035562,1
0.036295,1
0.036295,1
0.036295,1
0.036295,1
0.036808,1
0.036808,1
0.036808,1
0.036808,1
0.037507,1
0.037507,1
0.037507,1
0.037507,1
0.037507,1
0.038056,1
0.038056,1
0.038056,1
0.038056,1
0.038056,1
0.038648,1
0.038648,1
0.038648,1
0.038648,1
0.038648,1
0.039224,1
0.039224,1
0.039224,1
0.039224,1
0.039224,1
0.039224,1
0.039838,1
0.039838,1
0.039838,1
0.039838,1
0.039838,1
0.039838,1
0.040454,1
0.040454,1
0.040454,1
0.040454,1
0.040454,1
0.041017,1
0.041017,1
0.041017,1
0.041521,1
0.041521,1
0.041521,1
0.041521,1
0.042081,1
0.042081,1
0.042081,1
0.042081,1
0.042081,1
0.042792,1
0.042792,1
0.042792,1
0.042792,1
0.043626,1
0.043626,1
0.043626,1
0.043626,1
0.044166,1
0.044166,1
0.044166,1
0.044166,1
0.044166,1
0.044689,1
0.044689,1
0.044689,1
0.044689,1
0.045215,1
0.045215,1
0.045215,1
0.045215,1
0.045215,1
0.045976,1
0.045976,1
0.045976,1
0.045976,1
0.046549,1
0.046549,1
0.046549,1
0.046549,1
0.047288,1
0.047288,1
0.047288,1
0.047288,1
0.047288,1
0.04801,1
0.04801,1
0.04801,1
0.04801,1
0.048596,1
0.048596,1
0.048596,1
0.048596,1
0.049231,1
0.049231,1
0.049231,1
0.049231,1
0.049906,1
0.049906,1
0.049906,1
0.049906,1
0.049906,1
0.050449,1
0.050449,1
0.050449,1
0.050449,1
0.050449,1
0.050987,1
0.050987,1
0.050987,1
0.050987,1
0.051518,1
0.051518,1
0.051518,1
0.051518,1
0.051518,1
0.052161,1
0.052161,1
0.052161,1
0.052161,1
0.052794,1
0.052794,1
0.052794,1
0.052794,1
0.052794,1
0.052794,1
0.053413,1
0.053413,1
0.053413,1
0.053413,1
0.053413,1
0.053948,1
0.053948,1
0.053948,1
0.053948,1
0.053948,1
0.053948,1
0.053948,1
0.053948,1
0.054793,1
0.054793,1
0.054793,1
0.054793,1
0.054793,1
0.054793,1
0.054793,1
0.055419,1
0.055419,1
0.055419,1
0.055419,1
0.055419,1
0.055959,1
0.055959,1
0.055959,1
0.055959,1
0.055959,1
0.056539,1
0.056539,1
0.056539,1
0.056539,1
0.057076,1
0.057076,1
0.057076,1
0.057076,1
0.057076,1
0.057076,1
0.057627,1
0.057627,1
0.057627,1
0.057627,1
0.057627,1
0.058131,1
0.058131,1
0.058131,1
0.058131,1
0.058131,1
0.058687,1
0.058687,1
0.058687,1
0.058687,1
0.058687,1
0.058687,1
0.059289,1
0.059289,1
0.059289,1
0.059289,1
0.059289,1
0.059289,1
0.059289,1
0.059289,1
0.060155,1
0.060155,1
0.060155,1
0.060155,1
0.060155,1
0.060155,1
0.060715,1
0.060715,1
0.060715,1
0.060715,1
0.060715,1
0.061222,1
0.061222,1
0.061222,1
0.061222,1
0.061222,1
0.061222,1
0.061222,1
0.061948,1
0.061948,1
0.061948,1
0.061948,1
0.061948,1
0.061948,1
0.062453,1
0.062453,1
0.062453,1
0.062453,1
0.062453,1
0.062453,1
0.063011,1
0.063011,1
0.063011,1
0.063011,1
0.063011,1
0.063011,1
0.063011,1
0.063011,1
0.063639,1
0.063639,1
0.063639,1
0.063639,1
0.064183,1
0.064183,1
0.064183,1
0.064183,1
0.064183,1
0.064183,1
0.064183,1
0.064183,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.064772,1
0.065306,1
0.065306,1
0.065306,1
0.065306,1
0.065306,1
0.065306,1
0.065306,1
0.065963,1
0.065963,1
0.065963,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.066582,1
0.067098,1
0.067098,1
0.067098,1
0.067098,1
0.067098,1
0.067098,1
0.067098,1
0.067658,1
0.067658,1
0.067658,1
0.067658,1
0.067658,1
0.067658,1
0.068171,1
0.068171,1
0.068171,1
0.068171,1
0.068952,1
0.068952,1
0.068952,1
0.068952,1
0.068952,1
0.068952,1
0.068952,1
0.069778,1
0.069778,1
0.069778,1
0.069778,1
0.070579,1
0.070579,1
0.070579,1
0.070579,1
0.070579,1
0.070579,1
0.071093,1
0.071093,1
0.071093,1
0.071093,1
0.071093,1
0.0716,1
0.0716,1
0.0716,1
0.0716,1
0.0716,1
0.0716,1
0.072108,1
0.072108,1
0.072108,1
0.072633,1
0.072633,1
0.072633,1
0.072633,1
0.072633,1
0.072633,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073149,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.073678,1
0.074204,1
0.074204,1
0.074713,1
0.074713,1
0.074713,1
0.074713,1
0.074713,1
0.074713,1
0.074713,1
0.074713,1
0.075945,1
0.075945,1
0.075945,1
0.075945,1
0.075945,1
0.076732,1
0.076732,1
0.076732,1
0.076732,1
0.076732,1
0.076732,1
0.076732,1
0.076732,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.07791,1
0.078423,1
0.078423,1
0.078423,1
0.078423,1
0.078423,1
0.078964,1
0.078964,1
0.078964,1
0.078964,1
0.078964,1
0.078964,1
0.078964,1
0.079512,1
0.079512,1
0.079512,1
0.079512,1
0.079512,1
0.079512,1
0.080126,1
0.080126,1
0.080126,1
0.080126,1
